 rka.D ,"","",h iobau ed,"",acttngire
Madison City Ward 66 ," 1,089 ", 357 , 1
Madison City Ward 67 ," 1,716 ", 341 , 2
Madison City Ward 68 , 583 , 123 , 1
Madison City Ward 69 ," 1,096 ", 223 , 3
Madison City Ward 70 ," 1,189 ", 377 , 0
Madison City Ward 71 , 563 , 239 , 4
Madison City Ward 72 ," 1,031 ", 231 , 1
Madison City Ward 73 ," 1,024 ", 213 , 2
Madison City Ward 74 ," 1,193 ", 320 , 1
Madison City Ward 75 ," 1,589 ", 351 , 3
"","","","","","","","","","","",g
ir an,"",larda chn ,"","","",la lA.y ,"","","",itx ,actteirn
Madison City Ward 76 , 779 , 106 , 1
Madison City Ward 77 , 428 , 61 , 0
Madison City Ward 78 ," 1,029 ", 175 , 1
Madison City Ward 79 , 680 , 90 , 0
Madison City Ward 80 , 486 , 112 , 0
Madison City Ward 81 ," 1,163 ", 183 , 3
Madison City Ward 82 ," 1,306 ", 194 , 4
Madison City Ward 83 ," 1,378 ", 251 , 2
Madison City Ward 84 , 774 , 175 , 1
Madison City Ward 85 , 976 , 229 , 4
Madison City Ward 86 ," 1,339 ", 278 , 5
Madison City Ward 87 ," 1,238 ", 216 , 0
Madison City Ward 88 , 341 , 76 , 0
Madison City Ward 89 , 471 , 102 , 0
Madison City Ward 90 , 714 , 139 , 2
Madison City Ward 91 ," 1,142 ", 173 , 2
Madison City Ward 92 ," 1,328 ", 228 , 2
Madison City Ward 93 ," 1,440 ", 269 , 0
Madison City Ward 94 , 508 , 118 , 1
Madison City Ward 95 , 487 , 104 , 0
Madison City Ward 96 ," 1,256 ", 294 , 0
Madison City Ward 97 , 286 , 53 , 0
Madison City Ward 98 ," 1,295 ", 289 , 1
Madison City Ward 99 ," 1,905 ", 337 , 6
Madison City Ward 100 , 1 , 0 , 0
Madison City Ward 101 , 0 , 0 , 0
Madison City Ward 102 , 18 , 4 , 0
Madison City Ward 103 , 0 , 0 , 0
"","","","","","",. ,"","","","","",in
n ira ,"",d rahcnla ,"","","", yl A la,"","","",itx ,"",acttegr
Madison City Ward 104 , 0 , 0 , 0
Madison City Ward 105 , 1 , 1 , 0
Madison City Ward 106 , 0 , 0 , 0
Madison City Ward 107 , 3 , 0 , 0
Madison City Ward 108 , 41 , 6 , 0
Madison City Ward 109 , 0 , 0 , 0
Madison City Ward 110 , 39 , 8 , 0
Madison City Ward 111 , 0 , 0 , 0
Madison City Ward 112 , 0 , 0 , 0
Madison City Ward 113 , 2 , 1 , 0
Madison City Ward 114 , 1 , 0 , 0
Madison City Ward 115 , 0 , 0 , 0
Madison City Ward 116 , 0 , 0 , 0
Madison City Ward 117 , 0 , 0 , 0
Madison City Ward 118 , 0 , 0 , 0
Madison City Ward 119 , 0 , 0 , 0
Madison City Ward 120 , 0 , 0 , 0
Madison City Ward 121 , 0 , 0 , 0
Madison City Ward 122 , 1 , 1 , 0
Madison City Ward 123 , 0 , 0 , 0
Madison City Ward 124 , 0 , 0 , 0
Madison City Ward 125 , 0 , 0 , 0
Madison City Ward 126 , 0 , 0 , 0
Madison City Ward 127 , 0 , 0 , 0
Madison City Ward 128 , 0 , 0 , 0
Madison City Ward 129 , 0 , 0 , 0
Madison City Ward 130 , 0 , 0 , 0
Madison City Ward 131 , 0 , 0 , 0
"","","","","","","","","","","",g
ir an,"",larda chn ,"","","",la lA.y ,"","","",itx ,actteirn
tvettreen ,aure,"",ingac
Ashippun Town Wards 1 - 3 ," 1,157 ", 5
Beaver Dam Town Wards 1 - 5 ," 1,438 ", 5
Burnett Town Wards 1 & 2 , 447 , 0
Calamus Town Wards 1 & 2 , 353 , 1
Chester Town Wards 1 & 2 , 327 , 0
Clyman Town Wards 1 & 2 , 339 , 0
Elba Town Wards 1 & 2 , 450 , 4
Emmet Town Wards 1 & 2 , 522 , 3
Fox Lake Town Wards 1 - 4 , 556 , 0
Herman Town Wards 1 & 2 , 608 , 2
Hubbard Town Wards 1 - 3 , 748 , 4
Hustisford Town Wards 1 - 3 , 638 , 2
Lebanon Town Wards 1 & 2 , 715 , 1
Leroy Town Wards 1 & 2 , 512 , 1
Lomira Town Wards 1 & 2 , 544 , 0
Lowell Town Wards 1 & 2 , 476 , 3
Oak Grove Town Wards 1 - 3 , 537 , 2
Portland Town Wards 1 & 2 , 427 , 2
Rubicon Town Wards 1 - 3 ," 1,033 ", 0
Shields Town , 236 , 0
Theresa Town Wards 1 & 2 , 546 , 0
Trenton Town Wards 1 - 3 , 582 , 2
Westford Town Wards 1 & 2 , 566 , 1
Williamstown Town , 366 , 1
Brownsville Village , 295 , 0
Clyman Village , 155 , 2
Hustisford Village Wards 1 & 2 , 455 , 1
Iron Ridge Village , 390 , 4
tvettreen ,aure,"",ingac
Kekoskee Village , 90 , 0
Lomira Village Wards 1 - 3 , 949 , 4
Lowell Village , 125 , 0
Neosho Village , 263 , 3
Randolph Village Wards 1 & 2 , 546 , 0
Reeseville Village , 256 , 1
Theresa Village Wards 1 - 3 , 498 , 1
"Beaver Dam City Wards 1, 3 & 5 "," 1,040 ", 11
Beaver Dam City Wards 2 & 6 , 801 , 7
Beaver Dam City Wards 4 & 10 , 684 , 15
"Beaver Dam City Wards 7, 12 & 13 "," 1,027 ", 7
Beaver Dam City Wards 8 & 14 , 711 , 4
Beaver Dam City Wards 9 & 11 , 979 , 3
Columbus City Ward 9 , 0 , 0
Fox Lake City Wards 1 - 3 , 534 , 5
Hartford City Ward 16 , 0 , 0
Horicon City Wards 1 - 6 ," 1,494 ", 10
Juneau City Wards 1 - 3 , 845 , 4
Mayville City Wards 1 - 7 ," 1,996 ", 3
Watertown City Wards 1 - 7 ," 3,270 ", 9
Waupun City Wards 1 & 2 , 773 , 3
Waupun City Wards 3 & 8 , 208 , 1
Waupun City Wards 4 & 6 , 287 , 0
Waupun City Wards 5 & 7 , 658 , 0
o . Lnd,"","","",e ,ngir
a ym,"","","",e ilrn ,actet
Baileys Harbor Town Wards 1 & 2 , 543 , 6
Brussels Town Wards 1 & 2 , 431 , 4
Claybanks Town , 198 , 1
Egg Harbor Town Ward 1 , 366 , 3
Egg Harbor Town Wards 2 & 3 , 210 , 1
Forestville Town Wards 1 & 2 , 426 , 2
Gardner Town , 495 , 5
Gibraltar Town Wards 1 & 2 , 508 , 4
Jacksonport Town , 336 , 4
Liberty Grove Town Wards 1 - 3 ," 1,038 ", 10
Nasewaupee Town Wards 1 - 3 , 914 , 8
Sevastopol Town Wards 1 - 3 ," 1,268 ", 11
Sturgeon Bay Town Wards 1 & 2 , 411 , 4
Union Town , 399 , 0
Washington Town , 393 , 0
Egg Harbor Village , 162 , 2
Ephraim Village , 193 , 0
Forestville Village , 190 , 1
Sister Bay Village , 488 , 3
Sturgeon Bay City Wards 1 & 2 , 415 , 15
Sturgeon Bay City Wards 3 & 4 , 465 , 8
Sturgeon Bay City Wards 5 & 6 , 602 , 4
Sturgeon Bay City Wards 7 & 8 , 506 , 5
Sturgeon Bay City Wards 9 & 10 , 543 , 8
Sturgeon Bay City Wards 11 & 12 , 453 , 6
Sturgeon Bay City Wards 13 & 14 , 470 , 3
Sturgeon Bay City Wards 15 - 17 , 32 , 2
"Sturgeon Bay City Wards 18, 19 & 25 ", 30 , 0
ornn. Ld ,e,"",gi
a ym ir,n le ,"",actte
"Sturgeon Bay City Wards 20, 21 & 24 ", 39 , 1
Sturgeon Bay City Wards 22 & 23 , 0 , 0
.,"","","","","",""
an i  W le,"","","",la kn ,"",acegnirtt
Amnicon Town Wards 1 & 2 , 488 , 4
Bennett Town , 238 , 2
Brule Town , 279 , 1
Cloverland Town , 93 , 0
Dairyland Town , 83 , 0
Gordon Town , 283 , 0
Hawthorne Town Wards 1 & 2 , 434 , 0
Highland Town , 139 , 3
Lakeside Town , 273 , 5
Maple Town Wards 1 & 2 , 349 , 2
Oakland Town Wards 1 & 2 , 525 , 4
Parkland Town Wards 1 & 2 , 564 , 0
Solon Springs Town , 369 , 5
Summit Town Wards 1 & 2 , 495 , 6
Superior Town Wards 1 - 3 , 992 , 4
Wascott Town , 347 , 0
Lake Nebagamon Village Wards 1 & 2 , 531 , 11
Oliver Village , 178 , 0
Poplar Village , 221 , 4
Solon Springs Village , 241 , 5
Superior Village , 317 , 4
Superior City Wards 1 - 5 ," 1,351 ", 7
Superior City Wards 6 - 8 ," 1,276 ", 8
Superior City Wards 9 - 12 ," 1,258 ", 7
Superior City Wards 13 - 19 ," 1,275 ", 14
Superior City Wards 20 - 24 ," 1,392 ", 7
Superior City Wards 25 - 27 , 871 , 5
Superior City Wards 28 - 31 ," 1,043 ", 0
. ,"","","",g
a  W lein,l kn a,"","",acttirne
Superior City Wards 32 - 37 ," 1,189 ", 7
Superior City Wards 38 - 43 ," 1,330 ", 11
Superior City Wards 44 - 47 ," 1,016 ", 0
Colfax Town Wards 1 - 3 , 309 , 0
Dunn Town Wards 1 - 3 , 457 , 0
Eau Galle Town , 284 , 0
Elk Mound Town Wards 1 - 3 , 497 , 1
Grant Town , 151 , 0
Hay River Town Wards 1 & 2 , 169 , 0
Lucas Town , 257 , 1
Menomonie Town Wards 1 - 4 ," 1,035 ", 2
New Haven Town , 199 , 0
Otter Creek Town , 159 , 0
Peru Town , 76 , 0
Red Cedar Town Wards 1 - 3 , 722 , 0
Rock Creek Town , 291 , 2
Sand Creek Town , 211 , 0
Sheridan Town , 147 , 0
Sherman Town , 316 , 0
Spring Brook Town Wards 1 - 3 , 530 , 1
Stanton Town , 273 , 0
Tainter Town Wards 1 - 3 , 788 , 2
Tiffany Town Wards 1 - 3 , 208 , 0
Weston Town Wards 1 & 2 , 190 , 1
Wilson Town , 129 , 0
Boyceville Village , 292 , 0
Colfax Village Wards 1 & 2 , 304 , 1
Downing Village , 53 , 0
Elk Mound Village , 265 , 0
Knapp Village , 164 , 0
Ridgeland Village , 59 , 0
.,"","","","","",""
Mes am ,"","",ers on te,"","",acrgintte
Wheeler Village , 69 , 0
Menomonie City Wards 1 & 2 ," 1,047 ", 14
Menomonie City Wards 3 & 4 , 859 , 44
Menomonie City Wards 5 & 7 ," 1,084 ", 66
Menomonie City Ward 6 , 569 , 11
Menomonie City Wards 8 & 9 , 840 , 34
Menomonie City Wards 10 & 11 ," 1,009 ", 15
"","","","",girn
ic h ,"",h ite,"",actte
Bridge Creek Town Wards 1 & 2 , 444 , 1
Brunswick Town Wards 1 & 2 , 666 , 3
Clear Creek Town Wards 1 & 2 , 310 , 1
Drammen Town , 277 , 3
Fairchild Town , 101 , 2
Lincoln Town Wards 1 & 2 , 464 , 2
Ludington Town , 397 , 3
Otter Creek Town , 187 , 1
Pleasant Valley Town Wards 1 - 4 ," 1,332 ", 9
Seymour Town Wards 1 - 4 ," 1,219 ", 23
Union Town Wards 1 - 3 , 974 , 17
"Washington Town Wards 1 - 8, 10 - 12 "," 2,432 ", 28
Washington Town Wards 9 & 13 , 529 , 4
Wilson Town , 112 , 2
Fairchild Village , 129 , 1
Fall Creek Village Wards 1 & 2 , 527 , 6
"Altoona City Wards 1 - 7, 9 - 11 "," 1,823 ", 31
"Altoona City Wards 8, 12 & 13 ", 502 , 8
Augusta City Wards 1 - 5 , 513 , 6
Eau Claire City Ward 1 , 613 , 23
Eau Claire City Ward 2 , 465 , 32
Eau Claire City Ward 3 , 915 , 38
Eau Claire City Ward 4 , 603 , 12
Eau Claire City Ward 5 , 665 , 34
Eau Claire City Ward 6 , 424 , 24
Eau Claire City Ward 7 , 465 , 11
Eau Claire City Ward 8 , 744 , 11
Eau Claire City Ward 9 , 33 , 3
"","","","",girn
ic h ,"",h ite,"",actte
Eau Claire City Ward 10 , 348 , 6
Eau Claire City Ward 11 , 873 , 13
Eau Claire City Ward 12 , 821 , 11
Eau Claire City Ward 13 , 507 , 6
Eau Claire City Ward 14 , 703 , 14
Eau Claire City Ward 15 , 854 , 21
Eau Claire City Ward 17 ," 1,066 ", 7
Eau Claire City Ward 18 ," 1,274 ", 13
Eau Claire City Ward 19 , 304 , 11
Eau Claire City Ward 20 ," 1,445 ", 41
Eau Claire City Ward 21 , 526 , 9
Eau Claire City Ward 22 , 396 , 5
Eau Claire City Ward 23 ," 1,160 ", 23
Eau Claire City Ward 24 , 146 , 9
Eau Claire City Ward 25 , 873 , 8
Eau Claire City Ward 26 , 401 , 9
Eau Claire City Ward 27 , 388 , 8
Eau Claire City Ward 28 , 569 , 12
Eau Claire City Ward 29 , 704 , 23
Eau Claire City Ward 30 , 899 , 15
Eau Claire City Ward 31 , 956 , 43
Eau Claire City Ward 32 , 172 , 8
Eau Claire City Ward 33 , 84 , 1
Eau Claire City Ward 34 , 449 , 15
Eau Claire City Ward 35 , 52 , 1
Eau Claire City Ward 36 , 431 , 8
Eau Claire City Ward 37 , 412 , 7
Eau Claire City Ward 38 , 500 , 2
"","","","",girn
ic h ,"",h ite,"",actte
Eau Claire City Ward 39 , 330 , 5
s. J,"","","","","",ing
o u a lg,"",r l re ex,"","","",acttre
Aurora Town Wards 1 - 3 , 342 , 2
Commonwealth Town Wards 1 - 3 , 190 , 0
Fence Town , 84 , 0
Fern Town , 85 , 0
Florence Town Wards 1 - 7 , 808 , 2
Homestead Town , 159 , 0
Long Lake Town , 77 , 0
Tipler Town , 82 , 0
. L,"",""
oh m rm snga ,to ,aceirtt
Alto Town Wards 1 & 2 , 541 , 0
Ashford Town Wards 1 - 3 , 744 , 3
Auburn Town Wards 1 - 3 ," 1,005 ", 0
Byron Town Wards 1 & 2 , 772 , 5
Calumet Town Wards 1 & 2 , 655 , 1
Eden Town , 473 , 0
Eldorado Town Wards 1 - 3 , 665 , 1
Empire Town Wards 1 - 3 ," 1,377 ", 2
Fond du Lac Town Wards 1 - 3 ," 1,236 ", 3
Forest Town Wards 1 & 2 , 578 , 0
Friendship Town Wards 1 - 4 , 951 , 2
Lamartine Town Wards 1 - 3 , 806 , 0
Marshfield Town Wards 1 & 2 , 524 , 0
Metomen Town , 314 , 0
Oakfield Town , 301 , 2
Osceola Town Wards 1 & 2 , 839 , 3
Ripon Town Wards 1 & 2 , 622 , 1
Rosendale Town , 310 , 2
Springvale Town , 337 , 2
Taycheedah Town Wards 1 - 5 ," 1,926 ", 3
Waupun Town Wards 1 & 2 , 662 , 0
Brandon Village , 384 , 4
Campbellsport Village Wards 1 - 4 , 744 , 1
Eden Village , 315 , 0
Fairwater Village , 128 , 1
Kewaskum Village Ward 5 , 0 , 0
Mount Calvary Village , 285 , 1
North Fond du Lac Village Wards 1 - 7 ," 1,390 ", 3
. L,"",""
oh m rm snga ,to ,aceirtt
Oakfield Village Wards 1 & 2 , 467 , 1
Rosendale Village , 485 , 0
St Cloud Village , 249 , 0
Fond du Lac City Ward 1 , 753 , 5
Fond du Lac City Ward 2 ," 1,105 ", 8
Fond du Lac City Ward 3 , 733 , 6
Fond du Lac City Ward 4 , 789 , 3
Fond du Lac City Ward 5 , 823 , 6
Fond du Lac City Ward 6 , 658 , 5
Fond du Lac City Ward 7 , 796 , 9
Fond du Lac City Ward 8 , 991 , 6
Fond du Lac City Ward 9 ," 1,257 ", 6
Fond du Lac City Ward 10 ," 1,346 ", 6
Fond du Lac City Ward 11 ," 1,020 ", 3
Fond du Lac City Ward 12 ," 1,325 ", 10
Fond du Lac City Ward 13 ," 1,245 ", 0
Fond du Lac City Ward 14 ," 1,124 ", 1
Fond du Lac City Ward 15 , 863 , 1
Fond du Lac City Ward 16 , 270 , 1
Ripon City Wards 1 - 3 , 635 , 1
Ripon City Wards 4 - 6 , 680 , 10
Ripon City Wards 7 & 8 , 586 , 2
Ripon City Wards 9 - 11 , 643 , 0
Waupun City Wards 9 & 10 , 853 , 1
Waupun City Wards 11 & 12 , 532 , 0
oh m rm . Las,"","","",to ,"",acegirntt
e .  Don,"","","",t z en,"","",acttgirne
Alvin Town Wards 1 & 2 , 54 , 0
Argonne Town Wards 1 & 2 , 164 , 0
Armstrong Creek Town , 138 , 0
Blackwell Town , 57 , 0
Caswell Town , 48 , 0
Crandon Town Wards 1 & 2 , 164 , 0
Freedom Town , 129 , 0
Hiles Town , 137 , 0
Laona Town Wards 1 - 3 , 413 , 0
Lincoln Town Wards 1 - 3 , 280 , 0
Nashville Town Ward 1 , 104 , 0
Nashville Town Ward 2 , 152 , 0
Nashville Town Ward 3 , 56 , 1
Nashville Town Ward 4 , 6 , 0
Popple River Town , 26 , 0
Ross Town , 49 , 0
Wabeno Town Wards 1 - 5 , 298 , 0
Crandon City Wards 1 - 4 , 510 , 0
"","",re,"","","","","","",""
. Jyh ,"",be rg ,"",. ,"","","","",ign
to im le,"",m ,"",ias  A,i irekn,"","","",acttre
Beetown Town , 113 , 210 , 0
Bloomington Town Wards 1 & 2 , 60 , 113 , 0
Boscobel Town Wards 1 & 2 , 88 , 132 , 0
Cassville Town Wards 1 & 2 , 66 , 121 , 0
Castle Rock Town , 48 , 77 , 0
Clifton Town , 55 , 96 , 0
Ellenboro Town Wards 1 & 2 , 82 , 160 , 0
Fennimore Town Wards 1 & 2 , 75 , 148 , 0
Glen Haven Town , 66 , 144 , 0
Harrison Town , 89 , 185 , 0
Hazel Green Town Wards 1 & 2 , 305 , 308 , 0
Hickory Grove Town Wards 1 & 2 , 43 , 124 , 0
Jamestown Town Wards 1 - 3 , 397 , 625 , 0
Liberty Town , 82 , 176 , 0
Lima Town , 106 , 231 , 0
Little Grant Town , 32 , 83 , 0
Marion Town , 93 , 134 , 0
Millville Town , 49 , 32 , 0
Mount Hope Town Wards 1 & 2 , 41 , 66 , 0
Mount Ida Town , 80 , 165 , 0
Muscoda Town Wards 1 & 2 , 111 , 170 , 0
North Lancaster Town , 85 , 182 , 0
Paris Town Wards 1 & 2 , 130 , 218 , 0
Patch Grove Town Wards 1 & 2 , 41 , 93 , 0
Platteville Town Wards 1 & 2 , 241 , 472 , 0
Potosi Town Wards 1 & 2 , 152 , 222 , 0
Smelser Town Wards 1 & 2 , 173 , 280 , 0
South Lancaster Town Wards 1 - 3 , 94 , 218 , 1
im le o th  y.J ,"","",rreg ebm ,"","","","",is  a.A ,"","",in ik re,"","",acttginre
Waterloo Town , 92 , 152 , 0
Watterstown Town , 64 , 92 , 0
Wingville Town , 65 , 90 , 0
Woodman Town , 20 , 62 , 0
Wyalusing Town , 74 , 96 , 0
Bagley Village , 109 , 89 , 0
Bloomington Village , 118 , 222 , 1
Blue River Village , 90 , 111 , 0
Cassville Village Wards 1 & 2 , 209 , 216 , 0
Dickeyville Village Wards 1 & 2 , 240 , 309 , 0
Hazel Green Village Wards 1 & 2 , 256 , 292 , 0
Livingston Village Ward 1 , 120 , 178 , 0
Montfort Village Ward 1 , 152 , 144 , 0
Mount Hope Village Wards 1 & 2 , 29 , 54 , 0
Muscoda Village Wards 1 & 2 , 272 , 254 , 1
Patch Grove Village Wards 1 & 2 , 36 , 42 , 0
Potosi Village , 156 , 217 , 0
Tennyson Village , 72 , 111 , 0
Woodman Village , 21 , 29 , 0
Boscobel City Wards 1 - 4 , 559 , 614 , 0
Cuba City City Wards 1 - 5 , 436 , 535 , 0
Fennimore City Wards 1 - 6 , 467 , 697 , 0
Lancaster City Wards 1 - 8 , 700 ," 1,241 ", 0
Platteville City Wards 1 - 4 , 607 , 797 , 2
Platteville City Wards 5 - 7 , 641 , 713 , 0
Platteville City Wards 8 - 10 , 496 , 636 , 3
Platteville City Wards 11 - 13 , 618 , 757 , 0
. ,rreg ,"","","","","",""
o  Jy th,e b,"",.A,"",ek r ,"",ngier
i m ,e m l ,"",i s  a ,"",i n i,"",ctta
a  ryL . ,"","",u an hm ,"",actengirt
Adams Town , 174 , 0
Albany Town Wards 1 & 2 , 315 , 4
Brooklyn Town Wards 1 & 2 , 398 , 5
Cadiz Town , 327 , 2
Clarno Town Wards 1 & 2 , 453 , 4
Decatur Town Wards 1 - 3 , 685 , 8
Exeter Town Wards 1 & 2 , 589 , 7
Jefferson Town Wards 1 - 3 , 483 , 7
Jordan Town , 249 , 4
Monroe Town Wards 1 & 2 , 496 , 2
Mount Pleasant Town Wards 1 & 2 , 232 , 2
New Glarus Town Wards 1 & 2 , 461 , 9
Spring Grove Town , 308 , 4
Sylvester Town , 406 , 2
Washington Town , 253 , 5
York Town , 298 , 5
Albany Village Wards 1 & 2 , 322 , 6
Belleville Village Ward 3 , 69 , 1
Brooklyn Village Ward 2 , 128 , 2
Browntown Village , 95 , 1
Monticello Village Wards 1 & 2 , 436 , 3
New Glarus Village Wards 1 & 2 , 399 , 2
New Glarus Village Wards 3 & 4 , 426 , 6
Brodhead City Ward 1 , 197 , 0
Brodhead City Ward 2 , 172 , 1
Brodhead City Ward 3 , 196 , 1
Brodhead City Ward 4 , 160 , 4
Brodhead City Ward 5 , 141 , 0
"","",g
.L ,an ,inr
a ry,m uh,actte
Brodhead City Ward 6 , 156 , 1
Monroe City Ward 1 , 401 , 4
Monroe City Ward 2 , 408 , 7
Monroe City Ward 3 , 500 , 4
Monroe City Ward 4 , 442 , 5
Monroe City Ward 5 , 362 , 7
Monroe City Ward 6 , 296 , 4
Monroe City Ward 7 , 355 , 4
Monroe City Ward 8 , 428 , 2
Monroe City Ward 9 , 295 , 8
Monroe City Ward 10 , 346 , 4
. ,"","",gn
am m  W esp a,"","",actteir
Berlin Town Wards 1 & 2 , 507 , 0
Brooklyn Town Wards 1 - 3 , 929 , 3
Green Lake Town Wards 1 - 3 , 637 , 1
Kingston Town Wards 1 & 2 , 269 , 4
Mackford Town , 264 , 0
Manchester Town , 331 , 4
Marquette Town Wards 1 & 2 , 199 , 5
Princeton Town Wards 1 - 4 , 583 , 11
St Marie Town , 154 , 3
Seneca Town , 171 , 0
Kingston Village , 150 , 1
Marquette Village , 61 , 1
"Berlin City Wards 1 - 6, 8 - 10 "," 1,877 ", 18
Green Lake City Wards 1 - 6 , 503 , 2
Markesan City Wards 1 - 3 , 605 , 7
Princeton City Wards 1 - 4 , 449 , 7
r i  k.C,"","","",e r s on te,"","","","",acttegirn
r  ik .C,"","",e trs one,"","","","","",acttingre
Dodgeville City Wards 3 & 4 , 377 , 0
Dodgeville City Wards 5 & 6 , 320 , 4
Dodgeville City Wards 7 & 8 , 371 , 0
Mineral Point City Ward 1 , 204 , 0
Mineral Point City Ward 2 , 234 , 0
Mineral Point City Wards 3 & 4 , 218 , 2
Mineral Point City Wards 5 & 6 , 147 , 0
"","","","","","","","",gin
a tr . Jin,"","","","",ip s ek,"","",acertt
Anderson Town , 34 , 0
Carey Town , 76 , 0
Gurney Town , 68 , 0
Kimball Town , 217 , 0
Knight Town , 98 , 0
Mercer Town Ward 1 , 147 , 0
Mercer Town Ward 2 , 149 , 0
Mercer Town Ward 3 , 150 , 0
Mercer Town Ward 4 , 103 , 1
Oma Town , 120 , 0
Pence Town , 75 , 0
Saxon Town , 155 , 0
Sherman Town , 109 , 0
Hurley City Ward 1 , 180 , 0
Hurley City Ward 2 , 171 , 0
Hurley City Ward 3 , 119 , 0
Hurley City Ward 4 , 146 , 1
Montreal City Ward 1 , 202 , 0
Montreal City Ward 2 , 137 , 0
"","","","","","","",g
n an  ir.L ,"","",e e rkc,"","","",acntte
Adams Town Wards 1 - 4 , 496 , 1
Albion Town Wards 1 - 4 , 414 , 5
Alma Town Wards 1 & 2 , 280 , 1
Bear Bluff Town , 11 , 0
Brockway Town Wards 1 - 6 , 597 , 0
City Point Town , 62 , 0
Cleveland Town , 135 , 0
Curran Town , 129 , 0
Franklin Town , 149 , 0
Garden Valley Town , 119 , 0
Garfield Town , 190 , 1
Hixton Town Wards 1 & 2 , 205 , 1
Irving Town Wards 1 & 2 , 271 , 0
Knapp Town , 94 , 0
Komensky Town , 118 , 0
Manchester Town , 215 , 2
Melrose Town Wards 1 & 2 , 145 , 0
Millston Town , 61 , 0
North Bend Town , 157 , 0
Northfield Town , 217 , 1
Springfield Town Wards 1 & 2 , 185 , 0
Alma Center Village , 185 , 0
Hixton Village , 161 , 0
Melrose Village , 193 , 0
Merrillan Village , 187 , 0
Taylor Village , 172 , 1
Black River Falls City Wards 1 - 4 ," 1,266 ", 18
"","","","",g
nntta . L,"",cekre ,"",inreca
.J ,h c,"",ng
vaid,abam ,"",acritte
Aztalan Town Wards 1 & 2 , 622 , 7
Cold Spring Town Wards 1 & 2 , 364 , 1
"Concord Town Wards 1, 2 & 4 ", 788 , 3
Concord Town Ward 3 , 91 , 1
Farmington Town Wards 1 & 2 , 644 , 6
Hebron Town Wards 1 & 2 , 453 , 2
"Ixonia Town Wards 1, 3 & 4 "," 1,251 ", 3
Ixonia Town Ward 2 , 371 , 0
Jefferson Town Wards 1 & 2 , 367 , 4
Jefferson Town Wards 3 - 5 , 505 , 4
Koshkonong Town Wards 1 - 5 ," 1,418 ", 10
Lake Mills Town Wards 1 & 2 , 876 , 7
Milford Town Wards 1 & 2 , 436 , 3
Oakland Town Wards 1 - 4 ," 1,283 ", 16
Palmyra Town Wards 1 & 2 , 550 , 4
Sullivan Town Wards 1 - 3 , 900 , 11
Sumner Town , 332 , 4
Waterloo Town , 357 , 2
Watertown Town Wards 1 & 2 , 832 , 11
Cambridge Village Ward 1 , 25 , 1
Johnson Creek Village Wards 1 & 2 , 740 , 9
Lac la Belle Village Ward 2 , 1 , 0
Palmyra Village Wards 1 & 2 , 642 , 1
Sullivan Village , 278 , 0
Fort Atkinson City Ward 1 , 526 , 5
Fort Atkinson City Ward 2 , 524 , 5
Fort Atkinson City Ward 3 , 496 , 6
Fort Atkinson City Ward 4 , 456 , 11
.J ,h c,"",ng
vaid,abam ,"",caritte
Fort Atkinson City Ward 5 , 373 , 6
Fort Atkinson City Ward 6 , 407 , 2
Fort Atkinson City Ward 7 , 405 , 5
Fort Atkinson City Ward 8 , 512 , 5
Fort Atkinson City Ward 9 , 490 , 7
Jefferson City Wards 1 - 8 ," 2,560 ", 26
Lake Mills City Wards 1 - 4 ," 1,971 ", 26
Waterloo City Wards 1 - 5 ," 1,115 ", 7
Watertown City Ward 8 , 256 , 0
Watertown City Wards 9 & 10 , 993 , 4
Watertown City Wards 11 & 12 , 760 , 8
Watertown City Wards 13 & 14 , 916 , 4
Watertown City Wards 15 & 16 ," 1,066 ", 18
Watertown City Wards 17 & 18 ," 1,129 ", 14
Whitewater City Wards 9 - 11 , 810 , 22
Whitewater City Wards 14 & 15 , 2 , 0
cotte ttHdlorang,"",uothtrho w ,"","",rica
Armenia Town , 174 , 39
Clearfield Town Wards 1 & 2 , 205 , 91
Cutler Town , 98 , 39
Finley Town , 25 , 4
Fountain Town , 135 , 101
Germantown Town Wards 1 & 2 , 412 , 145
Kildare Town , 148 , 67
Kingston Town , 14 , 0
Lemonweir Town Wards 1 - 4 , 413 , 266
Lindina Town Wards 1 & 2 , 206 , 138
Lisbon Town Wards 1 & 2 , 243 , 161
Lyndon Town Wards 1 & 2 , 299 , 44
Marion Town , 130 , 66
Necedah Town Wards 1 - 3 , 683 , 138
Orange Town , 165 , 75
Plymouth Town Wards 1 & 2 , 178 , 72
Seven Mile Creek Town Wards 1 & 2 , 96 , 39
Summit Town , 184 , 66
Wonewoc Town Wards 1 & 2 , 202 , 43
Camp Douglas Village , 156 , 67
Hustler Village , 49 , 38
Lyndon Station Village , 118 , 48
Necedah Village , 234 , 90
Union Center Village , 64 , 28
Wonewoc Village , 219 , 57
Elroy City Wards 1 - 5 , 327 , 185
Mauston City Wards 1 - 10 , 966 , 563
New Lisbon City Wards 1 - 6 , 382 , 198
co  ttHira d lo,"","",t ro thhw ou,"","","",tactergn
Wisconsin Dells City Ward 7 , 0 , 0
"","","","","","",gn
.  tJre,"","",is bo,"","",i
bo ,"","",am ,"","",rtteca
Brighton Town Wards 1 - 3 , 471 , 9
Bristol Town Wards 1 - 4 & 8 , 796 , 36
Bristol Town Wards 5 & 7 , 373 , 8
