"",nan,"",.D,"","",gin
om,rem ,"",a yre ,ies ,"",acttre
Cudahy City Wards 4 - 6 ," 1,113 ", 697 , 4
Cudahy City Wards 7 - 9 , 806 , 501 , 1
Cudahy City Ward 10 , 514 , 336 , 1
Cudahy City Wards 11 & 12 , 558 , 372 , 3
Cudahy City Wards 13 & 14 , 567 , 338 , 4
Cudahy City Ward 15 , 834 , 591 , 1
Milwaukee City Ward 216 , 460 , 351 , 0
Milwaukee City Ward 222 , 537 , 276 , 3
Milwaukee City Ward 223 , 550 , 335 , 0
Milwaukee City Ward 224 , 541 , 373 , 7
Milwaukee City Ward 225 , 504 , 341 , 1
Milwaukee City Ward 226 , 534 , 195 , 1
Milwaukee City Ward 227 , 272 , 153 , 1
Milwaukee City Ward 228 , 648 , 452 , 2
Milwaukee City Ward 230 , 593 , 578 , 1
Milwaukee City Ward 233 , 477 , 325 , 1
Milwaukee City Ward 234 , 474 , 293 , 0
Milwaukee City Ward 249 , 490 , 215 , 1
Milwaukee City Ward 250 , 577 , 306 , 2
Milwaukee City Ward 253 , 681 , 265 , 2
Milwaukee City Ward 254 , 480 , 217 , 0
Milwaukee City Ward 256 , 579 , 355 , 1
Milwaukee City Ward 257 , 458 , 265 , 1
St Francis City Wards 1 - 4 , 813 , 537 , 5
St Francis City Wards 5 - 8 , 960 , 546 , 3
St Francis City Wards 9 - 12 ," 1,130 ", 740 , 3
.,"","","","","",th,g
rhM eniits ,ini i kc ,"","",rcue ,"",cuh enck ,catirnte
l ,"",""
rkaeedirnga no,"",actt
Milwaukee City Ward 229 , 620 , 13
Milwaukee City Ward 232 , 843 , 18
Oak Creek City Wards 1 - 3 ," 1,741 ", 16
Oak Creek City Wards 4 - 6 ," 1,740 ", 21
Oak Creek City Wards 7 - 9 ," 2,124 ", 29
Oak Creek City Wards 10 - 12 ," 1,714 ", 23
Oak Creek City Wards 13 - 15 ," 2,320 ", 18
Oak Creek City Wards 16 - 18 ," 1,980 ", 25
South Milwaukee City Wards 1 & 2 ," 1,008 ", 17
South Milwaukee City Wards 3 & 4 , 893 , 15
South Milwaukee City Wards 5 & 6 , 785 , 19
South Milwaukee City Wards 7 & 8 , 841 , 18
South Milwaukee City Wards 9 & 10 ," 1,149 ", 15
South Milwaukee City Wards 11 & 12 , 920 , 26
South Milwaukee City Wards 13 & 14 , 878 , 21
South Milwaukee City Wards 15 & 16 , 966 , 14
n . A,"",narm ,"","","","","","","",ign
h eo ld,"",s se a,"","", .J ya ,t ez in,"","","",acrtet
Fox Point Village Wards 1 - 4 ," 1,141 ", 855 , 1
Fox Point Village Wards 5 - 9 ," 1,566 ", 823 , 1
River Hills Village Ward 1 , 120 , 80 , 0
River Hills Village Wards 2 & 3 , 442 , 507 , 2
Shorewood Village Wards 1 & 2 ," 1,004 ", 404 , 3
Shorewood Village Wards 3 & 4 ," 1,365 ", 461 , 3
Shorewood Village Wards 5 & 6 , 936 , 385 , 0
Shorewood Village Wards 7 & 8 ," 1,014 ", 319 , 3
Shorewood Village Wards 9 & 10 , 946 , 319 , 0
Shorewood Village Wards 11 & 12 , 855 , 372 , 0
Whitefish Bay Village Wards 1 & 2 , 760 , 680 , 1
Whitefish Bay Village Wards 3 & 4 , 730 , 529 , 1
Whitefish Bay Village Wards 5 & 6 , 829 , 603 , 0
Whitefish Bay Village Wards 7 & 8 , 881 , 525 , 0
Whitefish Bay Village Ward 9 , 490 , 272 , 0
Whitefish Bay Village Ward 10 , 578 , 331 , 0
Whitefish Bay Village Wards 11 & 12 , 972 , 583 , 0
Glendale City Wards 2 & 8 , 961 , 499 , 1
Glendale City Wards 3 & 9 , 771 , 599 , 0
Glendale City Wards 4 & 10 , 932 , 477 , 0
Glendale City Wards 5 & 11 , 893 , 572 , 1
Glendale City Ward 7 , 268 , 215 , 1
Milwaukee City Ward 38 , 826 , 347 , 4
Milwaukee City Ward 40 ," 1,101 ", 403 , 7
Milwaukee City Ward 147 , 685 , 201 , 3
Milwaukee City Ward 150 , 684 , 134 , 1
.An ,"",narm,"","","","","","","","",g
eh od l,"",a e ss,"","", .J ay ,"","",in tz e,"","",caeirntt
"","","",gin
"","",w ,r
ru t ,"",ie lo ,acett
Bayside Village Wards 1 & 4 , 391 , 13
Bayside Village Wards 2 & 5 , 568 , 22
Bayside Village Wards 3 & 7 , 555 , 9
Brown Deer Village Wards 1 - 9 ," 3,956 ", 64
Milwaukee City Ward 258 , 368 , 28
Milwaukee City Ward 259 , 390 , 16
Milwaukee City Ward 260 , 85 , 9
Milwaukee City Ward 261 , 501 , 22
Milwaukee City Ward 263 , 362 , 9
Milwaukee City Ward 265 , 325 , 13
Bayside Village Ward 6 , 37 , 3
Thiensville Village Wards 1 & 2 , 843 , 3
Thiensville Village Wards 3 & 4 , 706 , 3
"Mequon City Wards 1, 18 & 20 ", 873 , 4
Mequon City Wards 3 - 5 ," 1,492 ", 0
Mequon City Ward 6 , 732 , 3
Mequon City Ward 7 , 675 , 4
"Mequon City Wards 8, 9 & 21 "," 1,421 ", 5
Mequon City Wards 10 & 11 ," 1,332 ", 10
Mequon City Wards 12 & 13 ," 1,330 ", 3
Mequon City Wards 14 & 15 ," 1,387 ", 4
"Mequon City Wards 16, 17 & 19 "," 1,314 ", 9
"","","","","","","",ing
ur t ,"","",ie lw o,"","","",acrtte
Milwaukee City Ward 262 , 0 , 0
"","",itz g
ue,"",sekeew rinttac
Germantown Town , 135 , 1
"Richfield Town Wards 6, 12 & 13 "," 1,187 ", 1
Richfield Town Wards 7 & 11 , 796 , 3
Richfield Town Ward 8 , 558 , 4
"Germantown Village Wards 1, 7, 15 - 17 "," 2,687 ", 13
"Germantown Village Wards 2, 4 - 6 "," 1,973 ", 10
"Germantown Village Wards 3, 8 - 10 & 18 "," 2,097 ", 5
Germantown Village Wards 11 - 14 ," 2,137 ", 4
Butler Village Wards 1 - 3 , 734 , 9
Menomonee Falls Village Wards 1 & 2 ," 1,091 ", 2
"Menomonee Falls Village Wards 3, 9 & 10 "," 1,736 ", 6
"Menomonee Falls Village Wards 4, 8 & 11 "," 1,427 ", 9
"Menomonee Falls Village Wards 5, 6 & 13 "," 1,352 ", 9
Menomonee Falls Village Wards 7 & 12 ," 1,234 ", 5
"Menomonee Falls Village Wards 14, 15 & 21 "," 2,032 ", 5
Menomonee Falls Village Wards 16 & 17 ," 1,129 ", 10
Menomonee Falls Village Ward 19 , 541 , 3
Menomonee Falls Village Wards 20 & 22 ," 1,547 ", 13
Menomonee Falls Village Wards 23 & 29 ," 1,231 ", 3
Menomonee Falls Village Ward 28 , 544 , 0
itz g
euttew reink seac
"",baeu r,"","","",irng
o b ,ie l eg,"","","",catte
Rantoul Town Wards 1 & 2 , 196 , 1
Hilbert Village Wards 1 & 2 , 265 , 1
Potter Village , 68 , 0
Cato Town Wards 1 & 2 , 575 , 0
Centerville Town , 249 , 1
Eaton Town , 273 , 1
Liberty Town Wards 1 & 2 , 461 , 1
Manitowoc Town Wards 1 - 3 , 419 , 0
Manitowoc Rapids Town Wards 1 - 5 , 982 , 0
Meeme Town Wards 1 & 2 , 530 , 3
Newton Town Wards 1 - 4 , 848 , 1
Rockland Town Wards 1 & 2 , 317 , 0
Cleveland Village Wards 1 & 2 , 556 , 1
Reedsville Village Wards 1 & 2 , 417 , 0
St Nazianz Village , 271 , 0
Valders Village , 327 , 0
Whitelaw Village , 322 , 0
Manitowoc City Wards 1 & 2 ," 1,276 ", 9
"Manitowoc City Wards 3, 4 & 21 "," 1,389 ", 15
Manitowoc City Wards 5 & 6 ," 1,053 ", 16
Manitowoc City Wards 7 & 8 , 901 , 7
Manitowoc City Wards 9 & 10 ," 1,284 ", 5
"",re ,g
"",u ab,irn
o b ,ie l eg,actte
Manitowoc City Wards 11 & 12 ," 1,472 ", 11
"Manitowoc City Wards 13, 14, 23 & 27 "," 1,252 ", 5
Manitowoc City Wards 15 & 16 ," 1,655 ", 9
"Manitowoc City Wards 17, 18, 22, 24 - 26, 28 - 30 & 32 "," 1,272 ", 8
"Manitowoc City Wards 19, 20 & 31 "," 1,638 ", 6
"","",kkrne nre,"",gi
e rry,"",a n A,"",actte
Sheboygan Town Ward 2 , 434 , 1
Kohler Village Wards 1 - 3 , 788 , 9
Sheboygan City Ward 1 ," 1,177 ", 7
Sheboygan City Ward 2 ," 1,205 ", 15
Sheboygan City Ward 3 , 848 , 6
Sheboygan City Ward 4 , 924 , 7
Sheboygan City Ward 5 , 810 , 3
Sheboygan City Ward 6 ," 1,180 ", 6
Sheboygan City Ward 7 ," 1,063 ", 2
Sheboygan City Ward 8 ," 1,403 ", 8
Sheboygan City Ward 9 ," 1,305 ", 6
Sheboygan City Ward 10 ," 1,263 ", 7
Sheboygan City Ward 11 ," 1,171 ", 3
Sheboygan City Ward 12 ," 1,172 ", 12
Sheboygan City Ward 13 ," 1,552 ", 7
Sheboygan City Ward 14 ," 1,406 ", 8
Sheboygan City Ward 15 ," 1,133 ", 8
Sheboygan City Ward 16 , 838 , 5
Sheboygan Falls City Ward 10 , 138 , 0
"","","","",g
tvettree ,setel l,"","",inac
Brothertown Town Wards 1 & 2 , 568 , 0
Charlestown Town Wards 1 & 2 , 356 , 0
New Holstein Town Wards 1 & 2 , 431 , 0
New Holstein Town Ward 3 , 134 , 1
Kiel City Wards 7 & 8 , 119 , 2
New Holstein City Wards 1 - 5 ," 1,365 ", 2
Calumet Town Wards 1 & 2 , 667 , 1
Forest Town Wards 1 & 2 , 560 , 2
Marshfield Town Wards 1 & 2 , 522 , 0
Mount Calvary Village , 276 , 1
St Cloud Village , 263 , 0
Schleswig Town Wards 1 - 3 , 752 , 0
Kiel City Wards 1 - 6 ," 1,372 ", 2
"","","",ll ,ingre
t ve e,"","",se te ,actt
Greenbush Town Wards 1 - 4 , 748 , 3
Herman Town Wards 1 - 3 , 826 , 1
Mosel Town , 400 , 2
Plymouth Town Wards 1 - 4 ," 1,468 ", 6
Rhine Town Wards 1 - 3 ," 1,120 ", 9
Russell Town , 201 , 1
"Sheboygan Town Wards 1, 3 & 4 "," 1,345 ", 8
Sheboygan Town Wards 5 - 7 ," 1,409 ", 5
Sheboygan Falls Town Wards 1 & 2 , 810 , 6
Elkhart Lake Village Wards 1 - 3 , 568 , 0
Glenbeulah Village , 209 , 2
Howards Grove Village Wards 1 - 3 ," 1,320 ", 9
Plymouth City Wards 1 - 3 , 815 , 5
Plymouth City Wards 4 & 5 , 865 , 5
Plymouth City Wards 6 - 8 ," 1,077 ", 1
Plymouth City Wards 9 & 10 , 847 , 2
Sheboygan City Ward 17 , 0 , 0
Sheboygan City Ward 20 , 4 , 0
Sheboygan City Ward 21 , 0 , 0
Sheboygan City Ward 22 , 0 , 0
"Sheboygan Falls City Wards 1, 2 & 9 "," 1,277 ", 0
Sheboygan Falls City Wards 3 & 4 , 734 , 0
Sheboygan Falls City Wards 5 - 8 , 776 , 0
h ra ie l ,"","","",dlen o ,"","","","",a r  k .L,"","","",eistt,"",ttgnireca
Anderson Town , 86 , 145 , 0
Daniels Town , 161 , 251 , 0
Dewey Town , 168 , 134 , 0
Grantsburg Town Wards 1 - 3 , 228 , 337 , 0
La Follette Town Wards 1 & 2 , 133 , 154 , 0
Lincoln Town , 88 , 94 , 0
Meenon Town Wards 1 - 3 , 262 , 305 , 0
Roosevelt Town , 67 , 59 , 0
Siren Town Wards 1 - 3 , 240 , 266 , 0
Trade Lake Town Wards 1 & 2 , 241 , 314 , 0
West Marshland Town Wards 1 & 2 , 57 , 108 , 0
Wood River Town Wards 1 & 2 , 223 , 343 , 0
Grantsburg Village Wards 1 & 2 , 301 , 397 , 0
Siren Village Wards 1 & 2 , 192 , 229 , 0
Webster Village , 189 , 171 , 1
Alden Town Wards 1 - 3 , 658 , 892 , 1
Apple River Town Wards 1 & 2 , 311 , 296 , 0
Balsam Lake Town Wards 1 & 2 , 370 , 444 , 1
Black Brook Town Wards 1 & 2 , 258 , 448 , 0
Bone Lake Town , 218 , 182 , 0
Clam Falls Town , 162 , 149 , 0
Clayton Town , 257 , 235 , 0
"","","","","","","","","","","","","","",g
ah lir e,"","",o l n ed,"","","",a r . L k,"","","","",te its ,"",actnirte
Clear Lake Town Wards 1 & 2 , 175 , 258 , 0
Eureka Town Wards 1 & 2 , 368 , 458 , 0
Farmington Town Wards 1 & 2 , 347 , 542 , 0
Garfield Town Wards 1 - 3 , 359 , 474 , 0
Georgetown Town Wards 1 & 2 , 346 , 213 , 0
Laketown Town , 288 , 278 , 0
Lincoln Town Wards 1 - 4 , 588 , 674 , 0
Lorain Town , 68 , 84 , 1
Luck Town Wards 1 & 2 , 306 , 218 , 0
Milltown Town Wards 1 & 2 , 318 , 309 , 0
Osceola Town Wards 1 - 4 , 536 , 815 , 1
St Croix Falls Town Wards 1 & 2 , 256 , 399 , 0
Sterling Town , 155 , 212 , 0
West Sweden Town Wards 1 & 2 , 188 , 199 , 0
Balsam Lake Village , 250 , 274 , 0
Centuria Village , 188 , 193 , 0
Clayton Village , 121 , 90 , 0
Clear Lake Village Wards 1 & 2 , 237 , 284 , 0
Dresser Village , 190 , 210 , 0
Frederic Village Wards 1 & 2 , 294 , 267 , 0
Luck Village Wards 1 & 2 , 365 , 240 , 0
Milltown Village , 243 , 171 , 0
Osceola Village Wards 1 - 3 , 558 , 664 , 0
Amery City Wards 1 & 2 , 372 , 336 , 0
Amery City Ward 3 , 115 , 106 , 0
Amery City Wards 4 & 5 , 327 , 285 , 0
St Croix Falls City Wards 1 - 3 , 527 , 589 , 0
h ra ie l ,"","","",dlen o ,"","","","",a r  k .L,"","","",eistt,"",ttgnireca
"Somerset Town Wards 1, 3 - 5 ", 701 , 945 , 2
Somerset Village Wards 1 & 2 , 440 , 540 , 0
"","","","","","","","","","",ing
"","","","","","","","","","",e
eo ,lo f fu ,"",y nd ,"",b am ,"",ra ig ,"",o hn ,acrtt
Lucas Town , 182 , 224 , 8 , 0
Menomonie Town Wards 1 - 4 , 853 , 799 , 2 , 0
Stanton Town , 165 , 260 , 4 , 0
Knapp Village , 77 , 150 , 7 , 0
Menomonie City Wards 1 & 2 , 846 , 741 , 29 , 0
Menomonie City Wards 3 & 4 , 687 , 591 , 73 , 3
Menomonie City Wards 5 & 7 , 797 , 682 , 51 , 7
Menomonie City Ward 6 , 380 , 387 , 17 , 0
Menomonie City Wards 8 & 9 , 696 , 547 , 34 , 1
Menomonie City Wards 10 & 11 , 762 , 663 , 25 , 0
Gilman Town , 207 , 294 , 15 , 1
Spring Lake Town Wards 1 & 2 , 138 , 192 , 9 , 0
Elmwood Village , 219 , 238 , 3 , 0
Spring Valley Village Wards 1 & 2 , 289 , 363 , 23 , 0
Baldwin Town , 189 , 293 , 64 , 0
Cady Town , 154 , 294 , 18 , 0
Cylon Town , 157 , 180 , 8 , 0
"","","","","","","",i
"",ff,b ,"","","",n,grnte
otae ,u loydn,am,rig a,"","",oh,c
Eau Galle Town Wards 1 & 2 , 227 , 322 , 57 , 1
Emerald Town Wards 1 & 2 , 160 , 217 , 18 , 0
Erin Prairie Town , 149 , 183 , 16 , 0
Forest Town , 148 , 181 , 8 , 0
Glenwood Town , 146 , 236 , 9 , 0
Hammond Town , 304 , 508 , 40 , 0
Kinnickinnic Town Wards 1 - 3 , 440 , 521 , 23 , 0
Pleasant Valley Town , 116 , 125 , 14 , 0
Richmond Town Wards 1 - 3 , 560 , 656 , 41 , 1
Rush River Town , 137 , 137 , 21 , 0
Springfield Town , 180 , 266 , 32 , 0
Stanton Town Wards 1 & 2 , 240 , 275 , 13 , 0
Star Prairie Town Wards 1 - 5 , 725 , 836 , 52 , 1
Warren Town Wards 1 & 2 , 327 , 480 , 40 , 0
Baldwin Village Wards 1 - 5 , 651 , 848 , 110 , 0
Deer Park Village , 59 , 66 , 6 , 0
Hammond Village Wards 1 & 2 , 458 , 441 , 52 , 0
Roberts Village Wards 1 & 2 , 319 , 405 , 27 , 0
Star Prairie Village , 167 , 158 , 15 , 0
Spring Valley Village Ward 3 , 0 , 2 , 0 , 0
Wilson Village , 46 , 54 , 4 , 0
Woodville Village Wards 1 & 2 , 210 , 300 , 97 , 0
Glenwood City City Wards 1 & 2 , 245 , 334 , 15 , 0
New Richmond City Wards 1 - 6 , 846 , 689 , 44 , 0
New Richmond City Wards 7 - 13 , 919 , 863 , 39 , 2
"","","","","","","","","","",ingr
"","",f f,"","","",b ,"","",n ,te
e o ,"",lo u ,"",n yd,"",am ,raig ,"",oh ,act
"",t ,"","",des ,"",ginre
o m re,n a ,y itt ,"",oh a ,"",actt
Clifton Town Wards 1 & 2 , 425 , 712 , 0
Diamond Bluff Town , 123 , 167 , 0
Oak Grove Town Wards 1 & 2 , 385 , 653 , 0
River Falls Town Wards 1 - 3 , 574 , 853 , 0
Trenton Town Wards 1 & 2 , 406 , 626 , 0
Trimbelle Town Wards 1 & 2 , 291 , 646 , 0
Ellsworth Village Wards 1 - 4 , 606 , 943 , 0
Prescott City Wards 1 - 4 , 984 ," 1,119 ", 0
River Falls City Wards 3 & 4 , 327 , 266 , 2
River Falls City Wards 5 - 7 , 915 , 767 , 1
River Falls City Wards 8 - 10 , 768 , 652 , 3
River Falls City Wards 11 & 12 , 800 , 829 , 0
Hudson Town Wards 1 - 11 ," 1,191 "," 3,030 ", 3
St Joseph Town Wards 1 - 7 , 700 ," 1,473 ", 0
Somerset Town Ward 2 , 82 , 132 , 0
Troy Town Wards 1 - 7 , 838 ," 1,752 ", 0
North Hudson Village Wards 1 - 6 , 713 ," 1,423 ", 1
Hudson City Wards 1 - 14 ," 2,329 "," 3,781 ", 3
River Falls City Wards 1 & 2 , 624 , 716 , 0
"",t,"","",des ,"",rigne
o m re ,na ,i tty,"",h oa,"",actt
"","","","","","","","","","","","",rh ng
cot t ,"",otao d s,"",tev e ,"","",ass ,"",rcu e,"","",ink fo tirtec
Cold Spring Town Wards 1 & 2 , 100 , 350 , 7 , 0
"Concord Town Wards 1, 2 & 4 ", 329 , 702 , 22 , 0
Concord Town Ward 3 , 31 , 80 , 1 , 0
Farmington Town Wards 1 & 2 , 286 , 550 , 14 , 0
Hebron Town Wards 1 & 2 , 192 , 395 , 12 , 0
Palmyra Town Wards 1 & 2 , 181 , 509 , 25 , 0
Sullivan Town Wards 1 - 3 , 396 , 801 , 31 , 2
Johnson Creek Village Wards 1 & 2 , 413 , 551 , 19 , 0
Palmyra Village Wards 1 & 2 , 321 , 564 , 20 , 0
Sullivan Village , 114 , 228 , 8 , 0
Whitewater City Wards 14 & 15 , 0 , 2 , 0 , 0
Lafayette Town Wards 1 - 4 , 328 , 729 , 12 , 1
La Grange Town Wards 1 - 3 , 367 , 947 , 42 , 0
Spring Prairie Town Wards 1 - 4 , 386 , 807 , 27 , 0
Sugar Creek Town Wards 1 - 5 , 681 ," 1,199 ", 34 , 3
Troy Town Wards 1 - 3 , 467 , 895 , 28 , 1
"Elkhorn City Wards 1 - 3, 6, 10, 12 & 13 ", 709 , 877 , 25 , 1
"Elkhorn City Wards 4, 5, 7 - 9, 11 & 15 ", 743 ," 1,232 ", 42 , 2
"","","","","","","","","","","","","","","","",g
"","","",d s ,"","","","","","","","","",oh tr,"","",irne
tt c o ,"","",oo ,"",t e ve,"","",a s s,"",r u ce,"","",i fk n,"","",actt
Eagle Town Wards 1 - 4 , 500 ," 1,398 ", 58 , 1
Ottawa Town Wards 1 - 5 , 650 ," 1,592 ", 55 , 1
Summit Town Wards 1 - 3 , 413 , 971 , 29 , 4
Summit Town Wards 4 - 6 , 416 ," 1,135 ", 35 , 0
Dousman Village Wards 1 & 2 , 346 , 733 , 19 , 0
Eagle Village Wards 1 & 2 , 243 , 760 , 11 , 0
Oconomowoc Lake Village , 80 , 314 , 10 , 0
"Oconomowoc City Wards 7 - 9, 17 - 19 ", 567 ," 1,138 ", 50 , 2
"Oconomowoc City Wards 10 - 13, 15 & 16 ", 782 ," 1,475 ", 60 , 2
"","","","",r,"","","","","","","","","",""
ya n .  J,"","","",ch r eo ed ,"","",oh m i  s. Aa,"","","",to anh,"","",actteginr
Wheatland Town Wards 1 - 5 , 751 , 912 , 1
Bloomfield Town Wards 1 - 7 , 889 ," 1,048 ", 2
Darien Town Wards 1 - 6 , 408 , 429 , 0
Delavan Town Wards 1 - 6 ," 1,304 "," 1,379 ", 3
Geneva Town Wards 1 - 8 , 788 ," 1,163 ", 2
"Linn Town Wards 1, 2 & 4 ", 368 , 567 , 2
Linn Town Wards 3 & 5 , 87 , 163 , 0
Lyons Town Wards 1 - 6 , 797 ," 1,087 ", 0
Sharon Town , 213 , 279 , 0
Walworth Town Wards 1 - 4 , 308 , 592 , 1
Darien Village Wards 1 & 2 , 342 , 295 , 1
Fontana Village Wards 1 - 4 , 359 , 662 , 1
Genoa City Village Wards 1 - 3 , 470 , 603 , 0
Sharon Village Wards 1 & 2 , 387 , 307 , 0
Walworth Village Wards 1 - 3 , 560 , 627 , 1
Williams Bay Village Wards 1 - 4 , 501 , 917 , 1
Delavan City Wards 1 - 11 ," 1,851 "," 1,477 ", 7
Elkhorn City Ward 14 , 22 , 21 , 0
"Lake Geneva City Wards 1, 2, 7, 8 & 12 ", 748 , 828 , 0
"Lake Geneva City Wards 3 - 6, 9 - 11, 13 & 14 ", 706 , 791 , 0
yatten J. ,"","",chreod er ,"","","",ohs. Aa m,"","","","","",toihan ,"",ingrca
"","","","","",.  lP ,"",s ,gnir
k c itra ,"","",e ry,"",e ain ,"",k a ra,actte
"","","",n ,"","","","",""
"Delafield Town Wards 1, 2, 5 & 6 ", 344 ," 1,439 ", 1
Delafield Town Wards 3 & 4 , 191 , 907 , 0
Delafield Town Wards 7 & 8 , 181 , 657 , 1
Delafield Town Wards 9 - 11 , 309 , 957 , 0
"Genesee Town Wards 1, 4 & 5 ", 391 ," 1,128 ", 0
"Genesee Town Wards 2, 3 & 9 ", 357 ," 1,000 ", 0
Genesee Town Wards 6 - 8 & 10 , 481 ," 1,347 ", 3
"Mukwonago Town Wards 1, 2, 4 - 10 "," 1,125 "," 2,877 ", 1
Waukesha Town Ward 3 , 172 , 421 , 0
Waukesha Town Wards 7 & 8 , 210 , 637 , 0
Chenequa Village , 41 , 366 , 0
Hartland Village Wards 1 - 7 , 885 ," 1,862 ", 0
Hartland Village Wards 8 - 13 , 613 ," 1,443 ", 1
Nashotah Village Wards 1 & 2 , 204 , 674 , 0
North Prairie Village Wards 1 - 3 , 312 , 815 , 0
Wales Village Wards 1 - 3 , 440 ," 1,089 ", 0
Delafield City Wards 1 - 7 ," 1,217 "," 2,798 ", 4
Pewaukee City Ward 7 , 208 , 572 , 3
Waukesha City Ward 8 , 382 , 557 , 1
Waukesha City Ward 10 , 254 , 308 , 2
Waukesha City Ward 11 , 255 , 636 , 2
Waukesha City Ward 12 , 296 , 721 , 3
Waukesha City Ward 13 , 246 , 666 , 3
Waukesha City Ward 14 , 30 , 41 , 0
Waukesha City Ward 15 , 272 , 567 , 3
Waukesha City Ward 39 , 10 , 16 , 0
Waukesha City Ward 49 , 0 , 0 , 0
Waukesha City Ward 51 , 0 , 0 , 0
"","",iel ,ra sak ,"",actte
ck,e ,.P,"","",irgn
ir ta ,nry ,an,"","",""
Waukesha City Ward 53 , 0 , 0 , 0
"",en n,"","","","",igrn
atteary,inun ,an ,"",er ye,"",c
Crescent Town Wards 1 - 3 , 665 , 589 , 0
Enterprise Town , 86 , 115 , 0
Hazelhurst Town Wards 1 & 2 , 320 , 440 , 0
Lake Tomahawk Town Wards 1 & 2 , 313 , 365 , 0
Minocqua Town Wards 1 - 6 ," 1,128 "," 1,843 ", 0
Monico Town , 66 , 105 , 0
Newbold Town Wards 1 - 4 , 741 , 875 , 0
Newbold Town Ward 5 , 47 , 50 , 0
Pelican Town Wards 1 - 5 , 795 , 737 , 0
Piehl Town , 27 , 29 , 0
Pine Lake Town Wards 1 - 4 , 868 , 832 , 0
Schoepke Town , 133 , 117 , 0
Stella Town , 173 , 174 , 0
Sugar Camp Town Wards 1 & 2 , 415 , 678 , 0
Three Lakes Town Wards 1 - 3 , 552 ," 1,036 ", 0
Woodruff Town Wards 1 - 3 , 482 , 620 , 0
Rhinelander City Wards 1 & 2 , 266 , 216 , 0
Rhinelander City Wards 3 & 4 , 241 , 204 , 1
Rhinelander City Wards 5 - 7 , 266 , 209 , 0
Rhinelander City Wards 8 & 9 , 229 , 196 , 0
Rhinelander City Wards 10 & 11 , 300 , 253 , 0
Rhinelander City Wards 12 - 14 , 198 , 187 , 0
Rhinelander City Wards 15 - 17 , 218 , 208 , 0
Rhinelander City Wards 18 - 20 , 296 , 242 , 0
"","","",n ,"","","",""
"","","",enu,"","",r ,ingre
a y r,"","",in n ,"",an ,e ye,actt
Arbor Vitae Town Wards 1 - 4 , 826 ," 1,218 ", 2
Boulder Junction Town Wards 1 & 2 , 271 , 467 , 0
Cloverland Town , 203 , 449 , 0
Conover Town Wards 1 - 3 , 279 , 523 , 0
Lac du Flambeau Town Wards 1 - 3 , 826 , 686 , 3
Land O'Lakes Town , 206 , 410 , 0
Lincoln Town Wards 1 - 4 , 548 ," 1,089 ", 0
Manitowish Waters Town , 190 , 356 , 0
Phelps Town Wards 1 & 2 , 304 , 542 , 1
Plum Lake Town Wards 1 & 2 , 122 , 237 , 0
Presque Isle Town , 217 , 329 , 0
St Germain Town Wards 1 & 2 , 487 , 881 , 1
Washington Town Wards 1 - 3 , 352 , 680 , 1
Winchester Town , 143 , 206 , 0
Eagle River City Wards 1 - 5 , 238 , 450 , 0
"","","","","","","",gn
ill,ran dt ,"","",on ,irs ke,"",acritte
Ackley Town , 158 , 114 , 0
Ainsworth Town , 164 , 127 , 0
Antigo Town Wards 1 & 2 , 416 , 430 , 0
Elcho Town Wards 1 - 3 , 345 , 444 , 0
Neva Town , 267 , 276 , 0
Norwood Town Wards 1 & 2 , 221 , 276 , 0
Parrish Town , 21 , 40 , 0
Peck Town , 106 , 94 , 0
Rolling Town Wards 1 & 2 , 392 , 386 , 0
Summit Town , 46 , 43 , 0
Upham Town , 199 , 267 , 0
Vilas Town , 45 , 69 , 0
Antigo City Ward 1 , 249 , 183 , 0
Antigo City Ward 2 , 254 , 190 , 2
Antigo City Ward 3 , 232 , 194 , 0
Antigo City Ward 4 , 222 , 185 , 1
Antigo City Ward 5 , 238 , 163 , 0
Antigo City Ward 6 , 205 , 174 , 1
Antigo City Ward 7 , 263 , 227 , 0
Antigo City Ward 8 , 262 , 177 , 0
Antigo City Ward 9 , 249 , 222 , 1
Birch Town Wards 1 & 2 , 108 , 171 , 0
"","","","","","","",gn
ill,ran dt ,"","",on ,irs ke,"",acritte
Bradley Town Wards 1 - 4 , 597 , 982 , 0
Corning Town , 169 , 277 , 0
Harding Town , 77 , 145 , 0
Harrison Town Wards 1 - 4 , 177 , 334 , 0
King Town , 236 , 332 , 0
Merrill Town Wards 1 - 5 , 614 , 982 , 1
Pine River Town Wards 1 - 3 , 363 , 668 , 0
Rock Falls Town Wards 1 & 2 , 118 , 227 , 0
Russell Town , 150 , 205 , 0
Schley Town Wards 1 & 2 , 182 , 280 , 0
Scott Town Wards 1 & 2 , 295 , 472 , 0
Skanawan Town , 81 , 140 , 0
Somo Town , 28 , 41 , 0
Tomahawk Town Wards 1 & 2 , 104 , 129 , 0
Wilson Town , 71 , 111 , 0
Merrill City Ward 1 , 271 , 342 , 0
Merrill City Ward 2 , 244 , 398 , 0
Merrill City Ward 3 , 228 , 307 , 2
Merrill City Ward 4 , 228 , 340 , 0
Merrill City Ward 5 , 241 , 295 , 0
Merrill City Ward 6 , 260 , 375 , 0
Merrill City Ward 7 , 255 , 322 , 0
Merrill City Ward 8 , 214 , 337 , 0
Tomahawk City Wards 1 - 6 , 641 ," 1,169 ", 1
"","",t ,"","",ingre
