"","","","","","","","","","",r,""
o eb  trL. ,"","","",o l sew ,"","","",o y ,"",e en cekedy,actteirng
Athens Village Wards 1 & 2 , 310 , 236 , 0
Birnamwood Village Ward 2 , 8 , 3 , 0
Elderon Village , 75 , 20 , 0
go erirn,"",re ske,"",om iff any,"","",acegtt
"Menominee Town Wards 1, 3 - 5 "," 1,006 ", 246 , 0
Menominee Town Ward 2 , 240 , 14 , 0
"","","","","","","","",g
go e r,"","",re esk,"",om iff y an,"","",acrnitte
Doty Town Ward 1 , 59 , 74 , 0
Doty Town Ward 2 , 29 , 27 , 0
Lakewood Town , 268 , 302 , 0
Mountain Town Wards 1 & 2 , 245 , 219 , 1
Riverview Town Wards 1 & 2 , 262 , 222 , 0
Townsend Town , 348 , 284 , 2
Cassian Town Wards 1 & 2 , 289 , 347 , 0
Crescent Town Wards 1 - 3 , 737 , 533 , 0
Enterprise Town , 105 , 98 , 0
Hazelhurst Town Wards 1 & 2 , 339 , 436 , 0
Lake Tomahawk Town Wards 1 & 2 , 340 , 343 , 0
Little Rice Town , 149 , 92 , 0
Lynne Town , 63 , 18 , 0
Minocqua Town Wards 1 - 6 ," 1,193 "," 1,815 ", 3
Monico Town , 81 , 97 , 0
Newbold Town Wards 1 - 4 , 862 , 775 , 0
Newbold Town Ward 5 , 57 , 42 , 0
Nokomis Town Wards 1 & 2 , 510 , 365 , 0
Pelican Town Wards 1 - 5 , 916 , 620 , 0
Piehl Town , 32 , 25 , 0
Pine Lake Town Wards 1 - 4 ," 1,050 ", 657 , 0
Schoepke Town , 148 , 105 , 0
o r eg ,"",r eske,"",o m ffa,yn i ,"","","",acerngitt
Stella Town , 206 , 142 , 0
Sugar Camp Town Wards 1 & 2 , 547 , 554 , 0
Three Lakes Town Wards 1 - 3 , 761 , 832 , 0
Woodboro Town , 290 , 223 , 0
Woodruff Town Wards 1 - 3 , 516 , 605 , 1
Rhinelander City Wards 1 & 2 , 304 , 179 , 1
Rhinelander City Wards 3 & 4 , 290 , 161 , 0
Rhinelander City Wards 5 - 7 , 306 , 167 , 0
Rhinelander City Wards 8 & 9 , 285 , 143 , 0
Rhinelander City Wards 10 & 11 , 325 , 230 , 0
Rhinelander City Wards 12 - 14 , 240 , 145 , 0
Rhinelander City Wards 15 - 17 , 269 , 159 , 0
Rhinelander City Wards 18 - 20 , 342 , 198 , 0
Almon Town Wards 1 & 2 , 179 , 115 , 0
Aniwa Town , 156 , 119 , 0
Bartelme Town , 301 , 56 , 0
Birnamwood Town Wards 1 & 2 , 219 , 136 , 0
Hutchins Town , 113 , 177 , 0
Red Springs Town , 245 , 184 , 0
Wittenberg Town Wards 1 & 2 , 279 , 162 , 0
Birnamwood Village Ward 1 , 228 , 91 , 0
Mattoon Village , 104 , 90 , 0
go erirn,"",re ske,"",om iff any,"","",caegtt
Wittenberg Village Wards 1 & 2 , 340 , 134 , 0
Arbor Vitae Town Wards 1 - 4 , 862 ," 1,189 ", 1
Boulder Junction Town Wards 1 & 2 , 313 , 425 , 0
Cloverland Town , 323 , 332 , 0
Conover Town Wards 1 - 3 , 370 , 421 , 2
Lac du Flambeau Town Wards 1 - 3 , 854 , 687 , 3
Land O'Lakes Town , 283 , 336 , 0
Lincoln Town Wards 1 - 4 , 816 , 829 , 0
Manitowish Waters Town , 218 , 337 , 0
Phelps Town Wards 1 & 2 , 436 , 411 , 0
Plum Lake Town Wards 1 & 2 , 148 , 210 , 0
Presque Isle Town , 243 , 304 , 1
St Germain Town Wards 1 & 2 , 591 , 793 , 0
Washington Town Wards 1 - 3 , 491 , 538 , 1
Winchester Town , 169 , 185 , 0
Eagle River City Wards 1 - 5 , 321 , 365 , 0
Caledonia Town Wards 1 & 2 , 494 , 1
Fort Winnebago Town Wards 1 & 2 , 367 , 0
Lewiston Town Wards 1 & 2 , 490 , 1
Marcellon Town Wards 1 & 2 , 391 , 2
Newport Town , 236 , 0
Wyocena Town Wards 1 - 3 , 593 , 1
Pardeeville Village Wards 1 - 3 , 708 , 4
Wyocena Village , 195 , 1
Portage City Wards 1 & 2 , 262 , 1
Portage City Wards 3 & 4 , 293 , 8
Portage City Wards 5 & 6 , 459 , 4
Portage City Wards 7 & 8 , 309 , 4
Portage City Wards 9 & 10 , 254 , 1
Portage City Wards 11 & 12 , 359 , 0
Portage City Wards 13 & 14 , 261 , 2
Portage City Wards 15 & 16 , 134 , 1
Portage City Wards 17 & 18 , 325 , 2
Wisconsin Dells City Wards 1 - 3 & 6 , 723 , 2
thutere.S ,"",e n ls,"","",irgntac
Alto Town Wards 1 & 2 , 548 , 1
Metomen Town , 332 , 0
Ripon Town Wards 1 & 2 , 645 , 3
Brandon Village , 390 , 0
Fairwater Village , 134 , 1
Ripon City Wards 1 - 3 , 675 , 4
Ripon City Wards 4 - 6 , 727 , 17
Ripon City Wards 7 & 8 , 619 , 8
Ripon City Wards 9 - 11 , 661 , 14
thutere.S ,"",e n ls,"","",irgntac
Buffalo Town Wards 1 & 2 , 369 , 3
Crystal Lake Town , 209 , 1
Douglas Town , 261 , 0
Harris Town , 316 , 1
Mecan Town , 257 , 1
Montello Town Wards 1 - 3 , 344 , 1
Moundville Town Wards 1 & 2 , 182 , 1
Neshkoro Town Wards 1 & 2 , 241 , 0
Newton Town Wards 1 & 2 , 191 , 0
Oxford Town Wards 1 & 2 , 303 , 1
Packwaukee Town Wards 1 - 3 , 412 , 1
Shields Town , 205 , 0
Westfield Town Wards 1 & 2 , 284 , 0
Endeavor Village , 138 , 0
Neshkoro Village , 146 , 0
tu eh rrn. S,"","",ls en ,"",tegitca
Oxford Village , 151 , 0
Montello City Wards 1 - 4 , 552 , 3
Hortonia Town Wards 1 & 2 , 295 , 2
Hortonville Village Wards 1 - 3 , 934 , 3
New London City Wards 1 & 2 , 441 , 5
Baraboo Town Wards 1 - 4 , 720 , 4
Delton Town Wards 1 - 4 , 656 , 3
Fairfield Town Wards 1 & 2 , 430 , 2
Greenfield Town , 417 , 2
Lake Delton Village Wards 1 - 3 , 685 , 3
West Baraboo Village Wards 1 & 2 , 343 , 4
Baraboo City Ward 1 , 148 , 1
Baraboo City Ward 2 , 218 , 4
Baraboo City Ward 3 , 359 , 16
Baraboo City Ward 4 , 183 , 0
Baraboo City Ward 5 , 253 , 7
Baraboo City Ward 6 , 316 , 11
tu h .  Sre,"","","",ls en ,"",acerngitt
Baraboo City Ward 7 , 280 , 0
Baraboo City Ward 8 , 187 , 1
Baraboo City Ward 9 , 189 , 0
Baraboo City Ward 10 , 450 , 0
Baraboo City Ward 11 , 279 , 1
Baraboo City Ward 12 , 268 , 1
Baraboo City Ward 13 , 199 , 3
Baraboo City Ward 14 , 188 , 0
Wisconsin Dells City Ward 4 , 32 , 1
Marion City Ward 4 , 5 , 0
Bear Creek Town , 279 , 7
Caledonia Town Wards 1 & 2 , 635 , 1
Dayton Town Wards 1 - 4 ," 1,096 ", 1
Dupont Town Wards 1 & 2 , 207 , 3
"Farmington Town Wards 1, 2 & 6 ", 763 , 2
Farmington Town Wards 3 - 5 , 633 , 1
Fremont Town , 256 , 0
tu h .  Sre,"","","",ls en ,"",acerngitt
Harrison Town , 142 , 0
Helvetia Town Wards 1 & 2 , 254 , 0
Iola Town Wards 1 & 2 , 370 , 0
Larrabee Town Wards 1 & 2 , 529 , 0
Lebanon Town Wards 1 & 2 , 517 , 2
Lind Town Wards 1 & 2 , 538 , 0
Little Wolf Town Wards 1 - 3 , 515 , 1
Mukwa Town Wards 1 & 4 , 414 , 0
"Mukwa Town Wards 2, 3 & 5 ", 661 , 3
Royalton Town Wards 1 - 3 , 579 , 2
St Lawrence Town Wards 1 & 2 , 241 , 0
Scandinavia Town Wards 1 & 2 , 415 , 1
Union Town , 274 , 2
Waupaca Town Wards 1 & 2 , 487 , 0
Weyauwega Town , 232 , 0
Wyoming Town , 103 , 0
Big Falls Village , 20 , 0
Fremont Village , 331 , 0
Iola Village Wards 1 - 3 , 430 , 0
Ogdensburg Village , 68 , 0
Scandinavia Village , 119 , 1
Clintonville City Wards 1 - 7 ," 1,511 ", 12
Manawa City Wards 1 - 3 , 371 , 1
Marion City Wards 1 - 3 , 395 , 2
"New London City Wards 3, 4 & 8 ", 515 , 0
"New London City Wards 5, 9 & 10 ", 418 , 5
New London City Wards 6 & 7 , 478 , 6
New London City Wards 11 & 12 , 343 , 10
thutere.S ,"",e n ls,"","",irgntac
Aurora Town , 448 , 2
Bloomfield Town Wards 1 & 2 , 418 , 10
Coloma Town Wards 1 & 2 , 256 , 1
Dakota Town Wards 1 - 3 , 420 , 8
Leon Town Wards 1 - 3 , 538 , 5
Marion Town Wards 1 - 4 , 864 , 10
Mount Morris Town Wards 1 & 2 , 497 , 5
Poysippi Town , 382 , 18
Richford Town Wards 1 & 2 , 186 , 2
Saxeville Town Wards 1 & 2 , 398 , 3
Springwater Town Wards 1 - 3 , 342 , 4
Warren Town , 228 , 1
Wautoma Town Wards 1 & 2 , 557 , 0
Coloma Village , 154 , 3
Lohrville Village , 105 , 0
Redgranite Village Wards 1 & 2 , 295 , 2
Wild Rose Village Wards 1 & 2 , 240 , 1
Berlin City Ward 7 , 47 , 0
Wautoma City Wards 1 - 4 , 547 , 2
tu h .  Sre,"","","",ls en ,"",acerngitt
"","","","","","","",no ,gi
k ra ,e r ill,"","",P.  irc ,"","",re s te,cattern
Arlington Town Wards 1 & 2 , 253 , 195 , 1
Columbus Town , 155 , 171 , 0
Courtland Town Wards 1 & 2 , 92 , 189 , 1
Dekorra Town Wards 1 - 4 , 635 , 661 , 3
Fountain Prairie Town Wards 1 & 2 , 246 , 234 , 0
Hampden Town , 154 , 160 , 1
Leeds Town Wards 1 & 2 , 268 , 190 , 0
Lodi Town Wards 1 - 5 , 969 , 840 , 0
Lowville Town Wards 1 & 2 , 304 , 288 , 0
Otsego Town , 203 , 186 , 0
Pacific Town Wards 1 - 3 , 767 , 805 , 0
Randolph Town , 92 , 323 , 0
Scott Town , 132 , 201 , 0
Springvale Town , 143 , 147 , 0
West Point Town Wards 1 & 2 , 583 , 498 , 0
Arlington Village , 198 , 169 , 2
Cambria Village , 205 , 204 , 0
Doylestown Village , 70 , 68 , 1
Fall River Village Wards 1 & 2 , 306 , 291 , 0
Friesland Village , 53 , 152 , 0
Poynette Village Wards 1 - 3 , 690 , 469 , 0
Rio Village , 316 , 218 , 0
Lodi City Wards 1 - 4 , 980 , 581 , 0
Blooming Grove Town Wards 1 - 3 , 682 , 363 , 0
Bristol Town Wards 1 - 3 , 909 , 940 , 0
Cottage Grove Town Wards 1 - 5 ," 1,281 "," 1,011 ", 0
Dane Town , 274 , 221 , 0
Dunkirk Town Wards 1 - 3 , 666 , 547 , 0
Dunn Town Wards 1 & 7 , 450 , 390 , 0
Dunn Town Wards 2 - 6 ," 1,380 "," 1,036 ", 2
Mazomanie Town Wards 1 & 2 , 350 , 237 , 0
Medina Town Wards 1 & 2 , 363 , 365 , 0
Pleasant Springs Town Wards 1 - 4 , 957 , 857 , 1
Roxbury Town Wards 1 & 2 , 529 , 403 , 0
Rutland Town Wards 1 & 2 , 623 , 553 , 1
Sun Prairie Town Wards 1 - 3 , 618 , 595 , 1
Vienna Town Wards 1 & 2 , 365 , 344 , 0
Windsor Town Wards 1 - 7 ," 1,601 "," 1,522 ", 3
York Town , 213 , 187 , 1
Cottage Grove Village Wards 1 - 7 ," 1,505 "," 1,153 ", 0
Dane Village , 217 , 166 , 0
De Forest Village Wards 1 - 8 ," 2,051 "," 1,646 ", 0
Marshall Village Wards 1 - 6 , 935 , 716 , 2
McFarland Village Wards 1 - 7 ," 2,603 "," 1,632 ", 0
Oregon Village Wards 2 - 4 , 902 , 716 , 0
Madison City Ward 1 ," 1,351 ", 530 , 2
Madison City Ward 2 ," 1,473 ", 688 , 1
Madison City Ward 3 , 875 , 348 , 2
Madison City Ward 4 , 845 , 422 , 0
Madison City Ward 5 , 879 , 497 , 0
Madison City Ward 6 , 966 , 488 , 2
"","","","","","","","","","","","","",girn
k ,"","","","","","","","","","","","",""
r a ,"",r leli ,"","",c. Pir ,"","","",e trse on ,"","","",actet
Madison City Ward 7 ," 1,189 ", 392 , 1
Madison City Ward 8 ," 1,084 ", 396 , 1
Madison City Ward 10 ," 1,104 ", 295 , 2
Madison City Ward 11 ," 1,681 ", 414 , 2
Madison City Ward 12 , 835 , 104 , 0
Madison City Ward 13 , 358 , 62 , 1
Madison City Ward 33 ," 2,272 ", 197 , 1
Madison City Ward 55 , 95 , 19 , 0
Madison City Ward 56 ," 1,061 ", 318 , 0
Madison City Ward 131 , 0 , 0 , 0
Monona City Wards 1 - 5 ," 1,928 ", 723 , 1
Monona City Wards 6 - 10 ," 1,765 ", 631 , 3
Stoughton City Wards 1 - 3 , 944 , 687 , 0
Stoughton City Wards 4 & 5 , 932 , 584 , 1
Stoughton City Wards 6 - 8 , 994 , 658 , 1
Stoughton City Wards 9 & 10 , 948 , 999 , 0
"Sun Prairie City Wards 1 - 4, 18, 19, 22 & 25 "," 1,670 "," 1,417 ", 5
Sun Prairie City Wards 5 - 9 ," 1,778 "," 1,437 ", 2
Sun Prairie City Wards 10 - 13 & 20 ," 1,469 ", 962 , 1
Sun Prairie City Wards 14 - 17 ," 1,920 "," 2,147 ", 2
"Sun Prairie City Wards 21, 23, 26 - 28 ", 3 , 2 , 0
Merrimac Town , 311 , 278 , 0
"","","","","",.,on ,ginr
kra ,"",r e ill,"","",irc  P,te ers ,actte
Merrimac Village , 129 , 108 , 0
rao l A . ,"","",o es er ls,"","","",acttingre
Byron Town Wards 1 & 2 , 784 , 3
Eldorado Town Wards 1 - 3 , 689 , 1
Empire Town Wards 1 - 3 ," 1,408 ", 7
Fond du Lac Town Wards 1 - 3 ," 1,268 ", 2
Friendship Town Wards 1 - 4 , 979 , 4
Lamartine Town Wards 1 - 3 , 812 , 1
Oakfield Town , 304 , 0
Rosendale Town , 313 , 2
Springvale Town , 350 , 1
Taycheedah Town Wards 1 - 5 ," 1,993 ", 6
Waupun Town Wards 1 & 2 , 669 , 3
North Fond du Lac Village Wards 1 - 7 ," 1,427 ", 3
Oakfield Village Wards 1 & 2 , 481 , 1
Rosendale Village , 495 , 0
Fond du Lac City Ward 1 , 768 , 6
Fond du Lac City Ward 2 ," 1,125 ", 5
Fond du Lac City Ward 3 , 769 , 4
Fond du Lac City Ward 4 , 806 , 5
a ro . l Airn,"","",o s r lees,"","","",acgtte
Fond du Lac City Ward 5 , 833 , 9
Fond du Lac City Ward 6 , 677 , 4
Fond du Lac City Ward 7 , 824 , 10
Fond du Lac City Ward 8 ," 1,012 ", 12
Fond du Lac City Ward 9 ," 1,285 ", 9
Fond du Lac City Ward 10 ," 1,398 ", 7
Fond du Lac City Ward 11 ," 1,053 ", 4
Fond du Lac City Ward 12 ," 1,349 ", 12
Fond du Lac City Ward 13 ," 1,279 ", 0
Fond du Lac City Ward 14 ," 1,159 ", 3
Fond du Lac City Ward 15 , 867 , 1
Fond du Lac City Ward 16 , 278 , 1
Waupun City Wards 9 & 10 , 859 , 3
Waupun City Wards 11 & 12 , 543 , 2
Algoma Town Wards 1 - 12 ," 2,369 ", 16
Black Wolf Town Wards 1 - 3 ," 1,244 ", 13
Nekimi Town Wards 1 & 2 , 720 , 9
Nepeuskun Town , 328 , 0
Omro Town Wards 1 - 3 , 899 , 6
Oshkosh Town Wards 1 - 6 ," 1,168 ", 17
Rushford Town Wards 1 & 2 , 630 , 1
Utica Town Wards 1 & 2 , 652 , 4
Are. ,l ,"",ngir
a l ro,ss eo,"",tacte
Omro City Wards 1 - 7 ," 1,178 ", 15
Oshkosh City Ward 1 , 728 , 17
Oshkosh City Ward 2 , 882 , 20
Oshkosh City Ward 3 , 663 , 7
Oshkosh City Ward 4 , 474 , 8
Oshkosh City Ward 5 , 114 , 3
Oshkosh City Ward 6 , 79 , 1
Oshkosh City Ward 7 , 669 , 8
Oshkosh City Ward 8 , 845 , 14
Oshkosh City Ward 9 , 523 , 8
Oshkosh City Ward 10 , 815 , 47
Oshkosh City Ward 11 , 844 , 28
Oshkosh City Ward 12 , 779 , 34
Oshkosh City Ward 13 ," 1,119 ", 44
Oshkosh City Ward 14 , 857 , 34
Oshkosh City Ward 15 , 888 , 62
Oshkosh City Ward 16 , 416 , 20
Oshkosh City Ward 17 , 986 , 29
Oshkosh City Ward 18 , 494 , 19
Oshkosh City Ward 19 , 600 , 25
Oshkosh City Ward 20 , 680 , 31
Oshkosh City Ward 21 , 470 , 12
Oshkosh City Ward 22 , 736 , 33
Oshkosh City Ward 23 , 726 , 20
Oshkosh City Ward 24 , 900 , 31
Oshkosh City Ward 25 , 369 , 7
Oshkosh City Ward 26 , 869 , 17
Oshkosh City Ward 27 , 710 , 17
Are. ,l ,"",ngir
a l ro,ss eo,"",tacte
Oshkosh City Ward 28 ," 1,166 ", 11
Oshkosh City Ward 29 , 982 , 14
Oshkosh City Ward 30 , 772 , 12
Oshkosh City Ward 31 , 884 , 20
Oshkosh City Ward 32 , 948 , 15
Oshkosh City Ward 33 , 770 , 14
Oshkosh City Ward 34 , 0 , 0
Oshkosh City Ward 35 , 5 , 0
Oshkosh City Ward 36 , 0 , 0
"","",an ,gin
l nen,"",r hmto,cttera
Theresa Town Wards 1 & 2 , 542 , 2
Theresa Village Wards 1 - 3 , 491 , 2
Belgium Town Wards 1 - 3 , 645 , 7
"Cedarburg Town Wards 1, 2 & 10 ", 666 , 11
Cedarburg Town Wards 3 & 4 , 701 , 7
Cedarburg Town Wards 5 & 6 , 856 , 5
Cedarburg Town Wards 7 - 9 , 767 , 7
Fredonia Town Wards 1 - 3 ," 1,002 ", 7
"Grafton Town Wards 1, 2 & 6 "," 1,036 ", 5
Grafton Town Wards 3 - 5 & 7 , 973 , 11
"",an girn
lettenn ,rom thac
Port Washington Town Wards 1 & 2 , 712 , 6
Saukville Town Ward 1 , 242 , 5
Saukville Town Wards 2 - 5 , 637 , 0
Belgium Village Wards 1 & 2 , 871 , 4
Fredonia Village Wards 1 & 2 , 910 , 9
Grafton Village Wards 1 & 2 , 676 , 5
Grafton Village Wards 3 & 4 , 662 , 11
Grafton Village Ward 5 , 698 , 7
Grafton Village Wards 6 - 8 ," 1,231 ", 12
Grafton Village Wards 9 - 11 , 911 , 13
Grafton Village Wards 12 & 13 , 832 , 10
Newburg Village Ward 3 , 48 , 0
"Saukville Village Wards 1, 6 & 7 ", 657 , 7
Saukville Village Wards 2 - 5 & 8 , 785 , 11
Cedarburg City Wards 1 & 2 , 603 , 6
Cedarburg City Wards 3 & 4 , 778 , 12
Cedarburg City Wards 5 & 6 , 679 , 7
Cedarburg City Wards 7 & 8 , 564 , 3
Cedarburg City Wards 9 & 10 , 699 , 5
Cedarburg City Wards 11 & 12 , 642 , 9
Cedarburg City Wards 13 & 14 , 751 , 9
Mequon City Ward 2 , 487 , 1
Port Washington City Ward 1 , 663 , 5
Port Washington City Wards 2 & 3 , 554 , 14
Port Washington City Wards 4 & 5 , 471 , 9
Port Washington City Ward 6 , 604 , 4
Port Washington City Wards 7 & 8 , 702 , 5
Port Washington City Wards 9 & 10 , 612 , 7
"","",an ,g
n n le,"",ro m th,carenitt
Port Washington City Ward 11 , 603 , 2
Holland Town Wards 1 - 4 ," 1,276 ", 12
Lima Town Wards 1 - 4 ," 1,469 ", 9
Lyndon Town Wards 1 & 2 , 706 , 3
Mitchell Town Wards 1 & 2 , 532 , 5
Scott Town Wards 1 & 2 , 834 , 8
Sherman Town Wards 1 & 2 , 703 , 13
Wilson Town Wards 1 - 4 ," 1,572 ", 13
Adell Village , 235 , 2
Cascade Village , 310 , 4
Cedar Grove Village Wards 1 & 2 ," 1,027 ", 5
Oostburg Village Wards 1 - 4 ," 1,561 ", 2
Random Lake Village Wards 1 & 2 , 764 , 7
Waldo Village , 217 , 1
Sheboygan City Ward 18 , 0 , 0
Sheboygan City Ward 19 , 1 , 0
Sheboygan City Ward 23 , 1 , 0
"",an girn
lettenn ,rom thac
Addison Town Wards 1 - 6 ," 1,677 ", 9
Barton Town Wards 1 - 4 ," 1,255 ", 14
Farmington Town Wards 1 - 4 ," 1,747 ", 12
Hartford Town Ward 5 , 426 , 1
Jackson Town Wards 1 - 5 ," 1,985 ", 7
Kewaskum Town Wards 1 & 2 , 570 , 10
"Polk Town Wards 1 - 4, 6 & 7 "," 1,639 ", 11
"Trenton Town Wards 1, 2, 5 - 7 "," 1,703 ", 7
Trenton Town Wards 3 & 4 , 488 , 7
Wayne Town Wards 1 - 3 , 958 , 2
West Bend Town Wards 1 - 9 ," 2,459 ", 40
Jackson Village Wards 1 - 11 ," 2,503 ", 11
Kewaskum Village Wards 1 - 4 & 6 ," 1,445 ", 7
Newburg Village Wards 1 & 2 , 453 , 0
Slinger Village Wards 1 - 8 & 10 ," 1,736 ", 9
West Bend City Wards 1 & 12 ," 1,591 ", 21
"West Bend City Wards 2, 3 & 5 "," 1,352 ", 35
"West Bend City Wards 4, 11, 22 & 29 "," 1,209 ", 1
"West Bend City Wards 6, 7, 24 & 31 "," 1,694 ", 15
West Bend City Wards 8 - 10 ," 1,763 ", 15
West Bend City Wards 13 - 15 ," 1,478 ", 10
"West Bend City Wards 16, 18 & 21 "," 1,256 ", 14
"West Bend City Wards 17, 19, 20, 23, 25 & 26 "," 1,605 ", 19
West Bend City Ward 27 , 0 , 0
West Bend City Wards 28 & 34 , 0 , 0
West Bend City Ward 30 , 0 , 0
West Bend City Ward 32 , 0 , 0
West Bend City Ward 33 , 0 , 0
"",an girn
lettenn ,rom thac
. ,"","","","","","","","","",""
o b e W  tr,irc h ,"",nec ie,"","",ire b us,"","","",actteginr
Brighton Town Wards 1 - 3 , 309 , 523 , 0
Bristol Town Wards 1 - 4 & 8 , 550 , 881 , 0
Bristol Town Wards 5 & 7 , 247 , 353 , 1
Bristol Town Ward 6 , 221 , 358 , 0
Paris Town Wards 1 & 2 , 452 , 516 , 3
Randall Town Wards 1 - 5 , 720 , 870 , 2
Salem Town Wards 1 - 15 ," 1,924 "," 2,603 ", 7
Somers Town Wards 1 - 4 , 885 , 794 , 2
Somers Town Wards 5 - 7 & 12 , 883 , 747 , 3
Somers Town Ward 8 , 177 , 157 , 0
Somers Town Wards 9 - 11 , 588 , 520 , 0
Genoa City Village Ward 4 , 0 , 0 , 0
Paddock Lake Village Wards 1 - 5 , 676 , 838 , 4
Pleasant Prairie Village Wards 1 - 3 , 905 , 952 , 2
Pleasant Prairie Village Wards 4 & 5 , 540 , 703 , 2
Pleasant Prairie Village Wards 6 & 7 , 928 , 873 , 1
Pleasant Prairie Village Wards 8 - 11 ," 1,194 "," 1,393 ", 0
Pleasant Prairie Village Wards 12 & 13 , 960 ," 1,114 ", 2
Silver Lake Village Wards 1 - 3 , 549 , 614 , 1
Twin Lakes Village Wards 1 - 7 , 951 ," 1,202 ", 2
Kenosha City Ward 1 , 646 , 417 , 0
Kenosha City Ward 2 , 736 , 477 , 0
Kenosha City Ward 3 , 639 , 382 , 0
Kenosha City Ward 4 , 709 , 420 , 0
Kenosha City Ward 5 , 839 , 673 , 0
Kenosha City Ward 6 , 757 , 552 , 0
Kenosha City Ward 7 , 785 , 693 , 0
Kenosha City Ward 8 , 913 , 539 , 0
.,"","","","","","","",""
"","","","","","","","",r
ob tWr e ,irc h ,"",ie cen,"","",ire bus ,"",cagintte
Kenosha City Ward 9 ," 1,133 ", 723 , 0
Kenosha City Ward 10 , 777 , 637 , 0
Kenosha City Ward 11 , 737 , 443 , 0
Kenosha City Ward 12 , 754 , 392 , 0
Kenosha City Ward 13 , 611 , 268 , 0
Kenosha City Ward 14 , 379 , 128 , 0
Kenosha City Ward 15 , 468 , 157 , 0
Kenosha City Ward 16 , 566 , 187 , 0
Kenosha City Ward 17 , 822 , 532 , 0
Kenosha City Ward 18 , 585 , 437 , 0
Kenosha City Ward 19 , 648 , 247 , 1
Kenosha City Ward 20 , 711 , 239 , 0
Kenosha City Ward 21 , 883 , 614 , 0
Kenosha City Ward 22 , 495 , 335 , 0
Kenosha City Ward 23 , 610 , 337 , 0
Kenosha City Ward 24 , 798 , 563 , 0
Kenosha City Ward 25 , 819 , 627 , 0
Kenosha City Ward 26 , 836 , 626 , 0
Kenosha City Ward 27 , 913 , 737 , 0
Kenosha City Ward 28 , 812 , 727 , 0
Kenosha City Ward 29 , 960 , 813 , 0
Kenosha City Ward 30 , 654 , 595 , 0
Kenosha City Ward 31 , 812 , 577 , 0
Kenosha City Ward 32 , 658 , 494 , 0
Kenosha City Ward 33 , 618 , 558 , 0
Kenosha City Ward 34 , 787 ," 1,143 ", 0
Kenosha City Ward 35 , 0 , 0 , 0
Kenosha City Ward 36 , 31 , 46 , 0
.,"","","","","","","",""
"","","","","","","",s ,gn
 W t reob ,h cir,"","",n c eie,"","",ire bu,ttreica
Kenosha City Ward 37 , 2 , 0 , 0
Kenosha City Ward 38 , 1 , 0 , 0
Kenosha City Ward 39 , 15 , 23 , 0
Kenosha City Ward 40 , 23 , 12 , 0
Kenosha City Ward 41 , 0 , 2 , 0
Kenosha City Ward 42 , 1 , 0 , 0
Kenosha City Ward 43 , 2 , 9 , 0
Kenosha City Ward 44 , 0 , 3 , 0
Kenosha City Ward 45 , 0 , 0 , 0
Kenosha City Ward 46 , 1 , 0 , 0
Kenosha City Ward 47 , 0 , 0 , 0
Kenosha City Ward 48 , 0 , 0 , 0
Kenosha City Ward 49 , 0 , 0 , 0
Burlington Town Wards 1 - 8 , 783 ," 1,338 ", 1
Burlington Town Wards 9 - 12 , 586 , 821 , 2
Burlington City Wards 1 - 8 ," 1,026 "," 1,353 ", 1
Burlington City Wards 9 - 16 ," 1,097 "," 1,737 ", 1
.,"","","","",""
 trW ,h ,c e ,us,"",ingrte
e bo,irc ,nie,ire b ,"",cat
Burlington City Ward 17 , 0 , 0 , 0
"","","","","","",g
"","","","","",k,ni
ie lu ,"",a s as ,re g ,"",an w ,carett
Adams Town Wards 1 & 2 , 433 , 208 , 0
Big Flats Town , 356 , 138 , 1
Colburn Town , 80 , 33 , 0
Easton Town Wards 1 & 2 , 314 , 167 , 0
Jackson Town , 288 , 245 , 0
Leola Town , 89 , 57 , 0
Lincoln Town , 120 , 58 , 0
Monroe Town , 185 , 83 , 0
New Chester Town Wards 1 & 2 , 300 , 122 , 0
Preston Town Wards 1 - 3 , 459 , 229 , 0
Quincy Town Wards 1 & 2 , 474 , 199 , 0
Richfield Town , 49 , 30 , 0
Rome Town Wards 1 - 5 ," 1,084 ", 737 , 0
Springville Town Wards 1 & 2 , 347 , 255 , 0
Strongs Prairie Town Wards 1 & 2 , 415 , 212 , 0
Friendship Village , 201 , 95 , 0
Adams City Wards 1 - 5 , 561 , 237 , 0
"Marshfield City Wards 21, 22 & 26 ", 130 , 84 , 0
"","","","","",g
"","","","","",iren
ile ,a ss ,g,kn ,"",tt
u ,a ,re ,aw ,"",ac
Springfield Town , 214 , 204 , 0
Westfield Village Wards 1 & 2 , 250 , 265 , 0
Almond Town , 250 , 128 , 1
Amherst Town Wards 1 & 2 , 552 , 263 , 0
Belmont Town , 221 , 128 , 0
Buena Vista Town Wards 1 & 2 , 429 , 206 , 0
Carson Town Wards 1 & 2 , 557 , 214 , 0
Dewey Town , 399 , 155 , 0
Eau Pleine Town , 334 , 144 , 0
Grant Town Wards 1 & 2 , 512 , 232 , 2
Grant Town Ward 3 , 233 , 112 , 0
Hull Town Wards 1 - 8 ," 2,227 ", 941 , 4
Lanark Town Wards 1 & 2 , 504 , 291 , 1
Linwood Town Wards 1 & 2 , 483 , 185 , 0
New Hope Town , 349 , 123 , 1
Pine Grove Town Wards 1 & 2 , 285 , 124 , 0
Plover Town Wards 1 & 4 , 388 , 190 , 0
Plover Town Wards 2 & 3 , 506 , 243 , 1
